EEG Channel 1,EEG Channel 2,EEG Channel 3,EEG Channel 4,EEG Channel 5,EEG Channel 6,EEG Channel 7,EEG Channel 8,Marker
-31207.837890625,26222.080078125,206484.421875,19005.6640625,124594.7109375,308317.4375,-17204.29296875,-19877.314453125,0.0
-31434.08203125,25126.666015625,205332.21875,17470.634765625,122978.8828125,308520.75,-17424.232421875,-20530.701171875,0.0
-31609.564453125,23738.689453125,198055.59375,14942.6533203125,119922.640625,302025.3125,-17641.15625,-21397.255859375,0.0
-31456.880859375,24330.048828125,196891.78125,15564.859375,120417.9765625,300217.03125,-17481.296875,-21030.6640625,0.0
-31212.1953125,26099.705078125,204889.984375,18600.515625,123983.3671875,306768.9375,-17213.74609375,-19970.7890625,0.0
-31365.88671875,25573.521484375,206693.375,18152.921875,123675.3828125,309430.96875,-17351.74609375,-20285.48046875,0.0
-31585.42578125,23988.404296875,199890.015625,15458.509765625,120515.9453125,303810.65625,-17618.0234375,-21254.16015625,0.0
-31534.6640625,23934.892578125,195999.140625,15011.51953125,119774.4453125,299662.90625,-17558.947265625,-21281.31640625,0.0
-31242.169921875,25752.4921875,202610.78125,18028.267578125,123246.703125,304781.09375,-17251.56640625,-20168.802734375,0.0
-31286.76171875,25947.958984375,207343.546875,18758.69921875,124329.640625,309660.4375,-17277.716796875,-20048.505859375,0.0
-31542.64453125,24345.337890625,201923.875,16169.294921875,121401.140625,305710.40625,-17559.013671875,-21025.232421875,0.0
-31589.716796875,23704.291015625,196010.0,14719.896484375,119528.5546875,299904.6875,-17612.79296875,-21429.77734375,0.0
-31310.900390625,25261.78125,200239.375,17075.009765625,122150.953125,302867.1875,-17313.123046875,-20461.43359375,0.0
-31234.458984375,26179.1640625,207256.84375,18960.603515625,124528.6640625,309263.59375,-17214.8203125,-19908.427734375,0.0
-31491.01171875,24775.296875,203978.171875,16901.537109375,122277.8828125,307484.09375,-17476.73828125,-20758.353515625,0.0
-31614.9296875,23656.14453125,196932.015625,14751.5458984375,119625.515625,300921.125,-17631.568359375,-21448.552734375,0.0
-31212.1953125,26201.6953125,206206.015625,18945.716796875,124428.953125,308062.4375,-17186.322265625,-19890.994140625,0.0
-31410.74609375,25231.607421875,205733.671875,17687.4921875,123160.9375,308846.03125,-17384.267578125,-20467.400390625,0.0
-31595.484375,23796.4921875,198516.59375,15105.0615234375,120077.0625,302515.09375,-17608.099609375,-21358.83203125,0.0
-31480.349609375,24220.28125,196645.8125,15419.6845703125,120225.4609375,300112.625,-17482.03515625,-21093.427734375,0.0
-31217.359375,26017.427734375,204338.125,18577.11328125,123920.7421875,306284.0,-17203.95703125,-20011.291015625,0.0
-31336.515625,25661.900390625,206887.234375,18378.361328125,123918.125,309527.46875,-17315.603515625,-20212.859375,0.0
-31570.5390625,24068.265625,200419.75,15632.3837890625,120729.4453125,304329.40625,-17582.283203125,-21180.8671875,0.0
-31544.052734375,23863.6796875,195959.578125,14927.2978515625,119689.7578125,299686.03125,-17548.3515625,-21313.705078125,0.0
-31249.412109375,25643.52734375,202011.25,17865.58984375,123048.75,304244.25,-17240.033203125,-20228.21484375,0.0
-31270.400390625,26014.4765625,207389.9375,18863.640625,124434.78125,309577.40625,-17230.509765625,-19996.60546875,0.0
-31532.1171875,24453.296875,202441.46875,16376.4951171875,121632.8828125,306123.125,-17511.94140625,-20950.466796875,0.0
-31599.373046875,23684.642578125,196210.296875,14707.826171875,119508.84375,300103.65625,-17591.53515625,-21431.990234375,0.0
-31332.291015625,25133.908203125,199679.328125,16903.416015625,121924.5703125,302378.6875,-17307.826171875,-20532.845703125,0.0
-31231.373046875,26200.890625,207063.453125,19067.95703125,124603.828125,308973.78125,-17175.66015625,-19882.947265625,0.0
-31472.97265625,24882.919921875,204455.734375,17193.16015625,122584.1953125,307839.6875,-17430.73828125,-20674.33203125,0.0
-31606.212890625,23688.80078125,197281.84375,14931.388671875,119819.5078125,301243.9375,-17602.466796875,-21427.69921875,0.0
-31413.96484375,24589.6875,197643.59375,16098.5517578125,120983.3203125,300781.96875,-17391.912109375,-20850.62109375,0.0
-31408.599609375,25330.849609375,206093.296875,17905.890625,123389.59375,309092.53125,-17345.912109375,-20379.357421875,0.0
-31613.3203125,23823.71484375,198986.25,15207.1865234375,120192.5390625,302989.15625,-17590.865234375,-21312.564453125,0.0
-31516.15625,24088.78515625,196398.390625,15266.865234375,120040.25,299954.84375,-17481.767578125,-21145.126953125,0.0
-31233.787109375,25919.861328125,203813.6875,18424.5625,123714.7421875,305827.46875,-17187.326171875,-20036.03515625,0.0
-31338.4609375,25741.49609375,207130.78125,18550.0234375,124091.2578125,309651.90625,-17271.615234375,-20133.0625,0.0
-31583.546875,24135.92578125,200972.28125,15821.5458984375,120953.75,304842.78125,-17551.638671875,-21120.98828125,0.0
-31583.4140625,23778.3203125,195990.359375,14811.962890625,119574.6875,299786.75,-17560.35546875,-21349.37890625,0.0
-31303.32421875,25494.330078125,201430.484375,17611.451171875,122751.2265625,303789.9375,-17261.7578125,-20302.310546875,0.0
-31290.716796875,26050.216796875,207418.984375,18943.771484375,124511.6953125,309521.96875,-17232.455078125,-19959.189453125,0.0
-31539.15625,24517.134765625,203006.875,16545.408203125,121833.171875,306636.5625,-17504.6328125,-20881.533203125,0.0
-31617.611328125,23629.591796875,196439.6875,14706.0830078125,119517.15625,300363.96875,-17603.13671875,-21443.9921875,0.0
-31368.43359375,24964.19140625,199129.34375,16680.58984375,121659.703125,301928.75,-17339.2734375,-20622.701171875,0.0
-31234.927734375,26185.802734375,206832.984375,19033.89453125,124544.3515625,308690.8125,-17190.2109375,-19882.611328125,0.0
-31464.79296875,24970.830078125,204910.375,17320.96875,122727.7578125,308186.40625,-17421.88671875,-20609.490234375,0.0
-31613.185546875,23678.072265625,197682.5625,14908.388671875,119805.625,301634.125,-17605.08203125,-21406.84375,0.0
-31213.0,26112.376953125,205366.953125,18816.90234375,124218.4609375,307164.5,-17172.240234375,-19924.25390625,0.0
-31391.970703125,25429.419921875,206471.484375,18014.1171875,123501.2421875,309283.5,-17331.83203125,-20326.451171875,0.0
-31614.4609375,23890.501953125,199497.546875,15329.0927734375,120337.109375,303387.625,-17593.01171875,-21294.861328125,0.0
-31536.67578125,23995.64453125,196236.71875,15116.5947265625,119866.9140625,299783.9375,-17513.751953125,-21232.701171875,0.0
-31241.095703125,25839.060546875,203326.265625,18186.44921875,123412.6640625,305356.15625,-17202.146484375,-20107.24609375,0.0
-31567.923828125,24234.5625,201505.171875,16026.1318359375,121155.71875,305265.09375,-17543.390625,-21086.923828125,0.0
-31306.341796875,25374.63671875,200918.515625,17402.9765625,122454.3046875,303351.875,-17271.01171875,-20379.22265625,0.0
-31380.638671875,24836.78515625,198647.078125,16528.30859375,121445.3984375,301498.125,-17345.17578125,-20719.125,0.0
-31217.291015625,26205.31640625,206610.96875,19085.66015625,124556.890625,308372.4375,-17167.74609375,-19894.345703125,0.0
-31436.763671875,25107.48828125,205391.5625,17587.84765625,123009.125,308489.25,-17382.45703125,-20543.0390625,0.0
-31616.203125,23728.02734375,198145.375,15004.6123046875,119918.1484375,302038.9375,-17593.81640625,-21400.2734375,0.0
-31477.66796875,24316.7734375,197007.65625,15607.1708984375,120408.3828125,300274.5,-17438.44921875,-21032.341796875,0.0
-31227.41796875,26075.69921875,204968.3125,18705.79296875,124054.578125,306780.0625,-17163.455078125,-19962.474609375,0.0
-31375.072265625,25551.86328125,206813.328125,18230.70703125,123721.515625,309492.25,-17293.810546875,-20257.65234375,0.0
-31595.1484375,23977.875,200085.8125,15503.7041015625,120529.15625,303957.78125,-17559.349609375,-21231.29296875,0.0
-31549.21484375,23922.95703125,196186.296875,15064.0908203125,119798.7890625,299792.90625,-17510.33203125,-21270.453125,0.0
-31258.396484375,25745.517578125,202779.5625,18090.359375,123283.9140625,304872.8125,-17202.482421875,-20157.13671875,0.0
-31301.916015625,25932.603515625,207486.90625,18834.47265625,124375.1015625,309713.53125,-17229.638671875,-20039.521484375,0.0
-31551.294921875,24340.98046875,202078.359375,16247.3466796875,121436.2109375,305761.96875,-17507.380859375,-21013.564453125,0.0
-31600.982421875,23687.458984375,196184.34375,14777.630859375,119531.0390625,299983.15625,-17564.244140625,-21417.640625,0.0
-31328.87109375,25248.908203125,200332.984375,17186.455078125,122212.171875,302834.0625,-17272.017578125,-20464.44921875,0.0
-31254.57421875,26163.67578125,207305.1875,19067.48828125,124583.046875,309185.0625,-17184.578125,-19919.0234375,0.0
-31499.125,24772.48046875,204072.921875,16966.6484375,122285.59375,307468.9375,-17446.294921875,-20753.390625,0.0
-31614.19140625,23666.001953125,197095.890625,14770.8583984375,119575.09375,300996.625,-17599.91796875,-21440.37109375,0.0
-31217.626953125,26224.427734375,206328.921875,18995.94140625,124412.65625,308084.5,-17170.4296875,-19892.201171875,0.0
-31423.353515625,25259.837890625,205851.09375,17729.333984375,123137.46875,308860.25,-17369.78515625,-20471.826171875,0.0
-31613.185546875,23812.71875,198619.25,15114.314453125,120016.3828125,302519.90625,-17600.923828125,-21361.91796875,0.0
-31488.060546875,24236.57421875,196732.71875,15454.3515625,120195.3515625,300099.5625,-17471.5078125,-21102.546875,0.0
-31222.119140625,26037.74609375,204439.375,18598.7734375,123872.65625,306289.75,-17195.5078125,-20024.90234375,0.0
-31340.673828125,25687.58203125,207017.109375,18429.458984375,123902.703125,309556.34375,-17285.4296875,-20213.39453125,0.0
-31566.91796875,24091.802734375,200539.78125,15710.97265625,120748.21875,304344.96875,-17546.408203125,-21181.671875,0.0
-31538.822265625,23886.2109375,196094.15625,14982.3505859375,119690.6953125,299725.9375,-17522.3359375,-21313.837890625,0.0
-31250.349609375,25664.716796875,202190.140625,17868.072265625,122983.2421875,304352.34375,-17215.154296875,-20220.5703125,0.0
-31274.22265625,26032.1796875,207554.296875,18927.611328125,124423.1796875,309648.4375,-17212.00390625,-19999.556640625,0.0
-31519.978515625,24461.880859375,202586.90625,16437.783203125,121623.8984375,306179.78125,-17489.076171875,-20949.125,0.0
-31585.693359375,23693.763671875,196379.078125,14751.8818359375,119491.4765625,300181.15625,-17572.42578125,-21428.63671875,0.0
-31333.23046875,25138.265625,199797.890625,16962.892578125,121933.0859375,302392.1875,-17291.396484375,-20545.85546875,0.0
-31230.099609375,26207.865234375,207138.953125,19153.7890625,124650.90625,308929.3125,-17157.017578125,-19894.01171875,0.0
-31634.509765625,23672.70703125,197438.875,14871.91015625,119700.078125,301324.9375,-17591.87109375,-21445.669921875,0.0
-31447.828125,24559.513671875,197802.515625,16041.419921875,120867.515625,300866.0,-17385.54296875,-20874.4921875,0.0
-31232.044921875,26163.607421875,205938.796875,18929.623046875,124316.5625,307687.71875,-17151.654296875,-19900.046875,0.0
-31418.859375,25331.05078125,206222.375,17921.91796875,123353.515625,309107.4375,-17332.30078125,-20394.51171875,0.0
-31624.31640625,23831.76171875,199062.421875,15300.3935546875,120247.3203125,302919.6875,-17583.01953125,-21329.328125,0.0
-31522.4609375,24098.10546875,196473.015625,15372.142578125,120110.5234375,299872.5625,-17483.173828125,-21158.203125,0.0
-31251.22265625,25923.1484375,203961.40625,18414.90625,123648.8984375,305846.59375,-17202.482421875,-20047.8359375,0.0
-31360.25390625,25736.3984375,207259.125,18499.060546875,123976.6640625,309666.125,-17291.59765625,-20154.654296875,0.0
-31603.529296875,24132.974609375,201049.875,15824.0947265625,120884.2734375,304787.78125,-17574.705078125,-21157.265625,0.0
-31606.01171875,23775.5703125,196068.609375,14833.2861328125,119511.1171875,299733.4375,-17579.265625,-21382.234375,0.0
-31321.228515625,25495.201171875,201597.921875,17602.599609375,122634.1484375,303842.25,-17271.482421875,-20333.15625,0.0
-31313.515625,26056.521484375,207588.828125,18925.599609375,124369.7421875,309594.5,-17241.0390625,-19999.7578125,0.0
-31571.880859375,24535.171875,203152.921875,16565.994140625,121735.2734375,306679.40625,-17519.921875,-20926.86328125,0.0
-31657.978515625,23628.71875,196591.234375,14726.2666015625,119422.875,300419.0625,-17623.38671875,-21485.56640625,0.0
-31403.50390625,24956.61328125,199314.21875,16712.509765625,121575.015625,302031.625,-17349.33203125,-20656.49609375,0.0
-31266.2421875,26173.666015625,206982.453125,19076.072265625,124476.6953125,308761.5,-17190.34375,-19922.041015625,0.0
-31490.20703125,24975.859375,205079.421875,17333.84375,122624.8984375,308299.40625,-17419.40625,-20641.20703125,0.0
-31640.677734375,23697.048828125,197858.3125,14921.330078125,119698.0703125,301769.375,-17605.818359375,-21435.677734375,0.0
-31475.455078125,24448.939453125,197482.40625,15813.5,120530.625,300666.84375,-17417.05859375,-20963.9453125,0.0
-31250.55078125,26133.5,205561.015625,18835.0078125,124105.875,307341.3125,-17171.703125,-19954.16015625,0.0
-31432.0703125,25433.845703125,206554.96875,18104.77734375,123479.71875,309332.65625,-17341.5546875,-20374.060546875,0.0
-31647.71875,23888.625,199559.4375,15398.830078125,120300.4921875,303426.84375,-17592.20703125,-21327.71875,0.0
-31574.294921875,23999.6015625,196342.9375,15174.5302734375,119814.6796875,299863.875,-17507.716796875,-21244.63671875,0.0
-31295.947265625,25821.08984375,203398.75,18231.64453125,123354.9921875,305407.3125,-17207.779296875,-20133.599609375,0.0
-31373.12890625,25827.05859375,207408.859375,18690.236328125,124115.734375,309738.75,-17259.412109375,-20126.4921875,0.0
-31613.25390625,24215.384765625,201622.515625,16002.259765625,121031.8671875,305377.21875,-17536.88671875,-21098.0546875,0.0
-31630.955078125,23710.125,196213.84375,14750.6748046875,119367.0859375,299995.96875,-17570.615234375,-21411.671875,0.0
-31354.486328125,25352.775390625,201045.84375,17390.90625,122337.5,303454.75,-17283.619140625,-20410.873046875,0.0
-31318.076171875,26086.359375,207523.3125,19031.279296875,124448.59375,309488.625,-17218.44140625,-19968.77734375,0.0
-31572.349609375,24613.357421875,203657.984375,16749.791015625,121925.578125,307159.8125,-17493.76953125,-20868.0546875,0.0
-31675.546875,23604.982421875,196825.796875,14768.17578125,119460.9609375,300701.1875,-17627.544921875,-21501.794921875,0.0
-31439.4453125,24800.173828125,198756.25,16495.451171875,121299.953125,301603.0625,-17379.775390625,-20759.359375,0.0
-31262.353515625,26170.1796875,206693.4375,19050.58984375,124403.3984375,308464.96875,-17194.099609375,-19925.59375,0.0
-31481.490234375,25076.0390625,205520.78125,17529.64453125,122825.859375,308652.46875,-17412.6328125,-20572.005859375,0.0
-31494.36328125,24302.826171875,197103.875,15648.0078125,120315.78125,300380.46875,-17453.06640625,-21055.7421875,0.0
-31242.90625,26055.24609375,205074.921875,18686.279296875,123896.265625,306895.46875,-17182.6328125,-19987.150390625,0.0
-31389.892578125,25533.01953125,206897.828125,18188.126953125,123539.734375,309588.8125,-17315.73828125,-20300.767578125,0.0
-31618.080078125,23966.275390625,200117.0,15505.8505859375,120400.203125,303976.15625,-17574.97265625,-21277.025390625,0.0
-31565.509765625,23917.794921875,196262.59375,15033.37890625,119627.125,299860.96875,-17519.787109375,-21298.21484375,0.0
-31272.61328125,25733.1796875,202897.25,18014.654296875,123049.2890625,305003.3125,-17218.9765625,-20190.126953125,0.0
-31323.439453125,25915.435546875,207596.140625,18760.041015625,124131.6953125,309841.8125,-17247.341796875,-20084.91796875,0.0
-31568.52734375,24337.0234375,202212.0,16204.5654296875,121219.015625,305911.4375,-17521.93359375,-21044.880859375,0.0
-31602.92578125,23702.2109375,196332.40625,14755.1669921875,119335.3671875,300146.15625,-17581.478515625,-21441.9140625,0.0
-31326.658203125,25259.568359375,200489.21875,17185.650390625,122042.25,303007.75,-17289.318359375,-20483.962890625,0.0
-31496.576171875,24761.482421875,204199.125,16953.37109375,122098.6484375,307616.25,-17452.330078125,-20770.556640625,0.0
-31620.6953125,23650.580078125,197184.265625,14811.0908203125,119459.0859375,301081.59375,-17600.119140625,-21470.681640625,0.0
-31418.525390625,24694.494140625,198321.265625,16268.3349609375,120976.9453125,301285.90625,-17371.326171875,-20825.609375,0.0
-31233.1171875,26180.439453125,206364.671875,19028.6640625,124305.3671875,308111.125,-17164.73046875,-19928.076171875,0.0
-31448.1640625,25207.19921875,205937.921875,17732.888671875,123005.6328125,308950.96875,-17363.75,-20491.673828125,0.0
